id,name,wnsynsetkey,main_wnsynsetkey,main_category,super_category,floorplanner-category-tags,hasReceptacles,hasMultipleObjects,foundIn,support,dims,aligned.dims
e17d69a10322122847b830d07109e93ca41caf97,Boys &amp; Girls / Gingham Cushion,throw_pillow.n.01,cushion.n.03,cushion,decor,,,False,,,,"0.4435829371213913,0.4108267144765705,0.2202257588505745"
e184964d6ed3e020cdb6faa8210f625fb933bf93,"Jackson 6' x 9' Rug, Silver",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"2.7432000637054443,0.019811999900412047,1.828800082206726"
e185aa697a1c5b3a9aba4d1d21220a04d0d0949b,"Aspen Foam Sofa With Reversible Chaise, Sterling",l-shaped_couch.n.01,sofa.n.01,couch,seating_furniture,"Corner sofas,Living room,Sofas,Furniture types,Living room furniture",True,True,living room,,,"2.3073805570602417,0.7897851138714032,1.6523369550704956"
e187f111615ab6d4bf39ca23b40e1eab4a5618a3,Hitachi DZSV560E 5MP Digital Camera - Black.,camera.n.01,camera.n.01,camera,electronics,,,False,,,,"0.10800014063715935,0.10600031219845801,0.06499996036291122"
e18a6c4fc77cfe4fd53465286de6ee7cec2f2a1b,Lexie End Table,end_table.n.01,table.n.02,table,support_furniture,"Side & End tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"0.6613754034042358,0.635000108109925,0.5735473930835724"
e18ae6c638ec54e7e75a4dc9a1b2a3e81f220d6e,"Presby Chest Of Drawers, White",chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Chests of drawers,Bedroom,Living room storage,Bedroom furniture,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"bedroom,living room",,,"1.015718162059784,1.3709207182852765,0.457194522023201"
e194cb80e9941fcf08be2185146d4dccf9d532c2,BESTA TV storage combination,tv_stand.n.01,stand.n.04,stand,support_furniture,"Media storage furniture,Living room storage,Living room,Furniture types,Home entertainment,Audio visual storage,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,living room,,,"2.400162100791931,2.0200000953675143,0.41395604610443115"
e19ecbe93ce4f97f42cdd9f7f497e0c09c89a04d,Nirvana bed,bed.n.01,bed.n.01,bed,sleeping_furniture,"Super king size beds,Bedroom,Beds,Bedroom furniture,Furniture types,Beds & Bed accessories",,True,bedroom,,,"1.6269157528877258,1.3169879488525391,2.1100001335144043"
e1a1651f09a3b1a2bfd93fe6d6962592076a51d8,"60X96 Rug, Kiwi And Blue Native Print",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"2.4384000301361084,0.00999999969280907,1.5239999294281006"
e1a55f4cd692b9fa931f8551edaa764894d6869b,Aircon - Ceiling mounted,,,,,"Heating & Cooling,Architecture,Air conditioning",,False,,,,"0.8394506871700287,0.0577868539839983,0.8394506573677063"
e1a752e5ef276782f79dc6054d4bca6dd22aef40,Phonograph,record_player.n.01,,,,"CD Players & Recorders,Miscellaneous",,False,,,,"0.5543764233589172,0.7495715022087097,0.5572493672370911"
e1a9587a529745ce4862afb74f40e7be72e87779,SEMI ROUND STEP TRASH CAN,ashcan.n.01,ashcan.n.01,trashcan,trashcan,"Garbage bins,Furniture types,Accessories,Storage,Storage accessories,Garage & storage",,False,,,,"0.4158390462398529,0.676270394353196,0.3438708782196045"
e1b703e78962df6a81b81acab566c6a202b17197,Veuve Cliquot Champagne,wine_bottle.n.01,bottle.n.01,bottle,liquid_container,"Office accessories,Office",,False,office,,,"0.09376229345798492,0.3506330639356747,0.0943748727440834"
e1bd0f66a94b27878f1114d2341c3abce3491189,Melbourne 4 Door Wardrobe with 4 Drawer- Oak Effect,armoire.n.01,armoire.n.01,wardrobe,storage_furniture,"4 door wardrobes,Bedroom,Bedroom furniture,Bedroom storage,Furniture types,Wardrobes,Storage,Bedroom wardrobes,Garage & storage,__ARTICULATABLE",True,False,bedroom,,,"1.6280125379562378,1.8985580205917358,0.5650155246257782"
e1be5af5eeee3237cdb3ce589b80ccb86b6c150b,"Globe, Silver, 17""",globe.n.03,,,,"Office accessories,Office",,False,office,,,"0.48296239972114563,0.48747966141672805,0.41549332439899445"
e1bfc46d8a3d14c3d5ea2bd1d3541fca34ae2d9b,Boxing Stand with Speedball and Punch Bag,,,,,"Boxing accessories,Gym,Sports & play",,False,gym,,,"1.240000069141388,2.2100006500166955,1.5700000524520874"
e1c1bad84e5f13ad43ee5c702656ac412df0d088,"Le Creuset Round Casserole, Teal, 28cm",casserole.n.02,casserole.n.02,pot,kitchen_ware,"Casseroles & Stockpots,Kitchen,Cookware",,False,kitchen,,,"0.28825773298740387,0.1269306767488363,0.22744198888540268"
e1c6826f0b01ab57f3fde2c9844c19b8df78b2b0,Whale Bath Toy Net,plaything.n.01,,,,"Bath toys,Accessories,Bathroom,Bathroom accessories",,False,bathroom,,,"0.6182909309864044,0.23566412460058928,0.5740158557891846"
e1c992699e34e1937ce467d239964118effd93be,Laufen KARTELL Regal/rack/rack,,,,,"Bathroom cabinets,Bathroom",,True,bathroom,,,"0.8647755682468414,1.7978876009583473,0.43785208463668823"
e1cd921c107257339074126be08f0f7e88319c33,"Rustic Ball Candle, Small",candle.n.01,candle.n.01,candle,decor,"Candles,Living room,Accessories,Candles & Candle holders & Home fragrance",,False,living room,,,"0.07456360757350922,0.08496153094459125,0.07456360757350922"
e1d008861be1c6252e581526031b15ca5be867b1,Dream bed,bed.n.01,bed.n.01,bed,sleeping_furniture,"Beds,Bedroom,Bedroom furniture,Furniture types,Beds & Bed accessories",,True,bedroom,,,"1.9739235043525696,0.8170459866523746,2.302107572555542"
e1d18563b26c4c81120e143e849e6757a42e3e68,Oak Plant House,,,,,"Screwdrivers,HOUSEHOLD TOOLS,Miscellaneous",,False,,,,"0.761108011007309,1.1017107209164294,0.4673319160938263"
e1d30ae83996db2ab653f342d27a5b316b762979,KITCHEN AID ARTISAN MIXER CREAM,mixer.n.04,,,,"Foodmixers,Kitchen,Kitchen electricals,Electrical",,False,kitchen,,,"0.35690322518348694,0.35208183413167404,0.1975044310092926"
e1d51fa2fae90a92cbb8876689336c9ae07cb5a9,Laptop Table,end_table.n.01,table.n.02,table,support_furniture,"Side & End tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"0.495273232460022,0.6604000453194755,0.358184814453125"
e1d968f387df48e1f1f3c5df126e497f4884e924,Risom Wastebasket,ashcan.n.01,ashcan.n.01,trashcan,trashcan,"Waste paper bins,Office,Office accessories",,False,office,,,"0.30480000376701355,0.35560426115989685,0.30479998886585236"
e1e331c5cf7bdd71d3906d201ac2b82214ef9e3c,Arte Espina Bohemian Style 0041 42,rug.n.01,rug.n.01,carpet,floor_covering,"Wool rugs,Accessories,Rugs",,False,,,,"3.0,0.0020000000949951247,2.0"
e1e545b7e7332273e95d9e6217b20843c0baa94d,Maison 28'' X 65'' Wall Mirror,wall_mirror.n.01,mirror.n.01,mirror,mirror,"Full length mirrors,Bedroom,Mirrors,Accessories,Bathroom,Bathroom mirrors,Bedroom accessories,Bathroom accessories,Bedroom mirrors,Living room mirrors",,False,"bedroom,bathroom",vertical,,"0.7110817730426788,1.6507531035545322,0.04448359087109566"
e1e746a367ad18a84242bc1f4a7c1196b251c7a8,"Jackson Handwoven Runner Rug, Marine",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"3.047999858856201,0.015240000477206195,0.7924799919128418"
e1e7f9665b0ea88a7c63b78a01206eea8f58e27d,"HEMNES bed frame  140 x 200, White",bed.n.01,bed.n.01,bed,sleeping_furniture,"Double beds,Bedroom,Beds,Bedroom furniture,Furniture types,Beds & Bed accessories",,True,bedroom,,,"1.499997615814209,1.1989533318218548,1.9962533712387085"
e1e834b37e41af97478c1e9c3e4cc7274647e1bc,Currey & Company # Balthazar Oval Ceiling Mount,chandelier.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Chandeliers,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"1.1848136186599731,1.3532517656564664,0.7102121114730835"
e1ebb3ba66f3fdf87d4e3404785f82be0d223702,Hemsby 5 Taphole Bath Shower Mixer Rose Gold,faucet.n.01,,,,"Bath taps & Mixers,Bathroom,Bathroom taps",,True,bathroom,,,"0.393817275762558,0.23527573776664212,0.29778529703617096"
e1ec6c37c5b1a5f755b4d5d51de88d0dae083a52,Calligraphy Botanical 1,wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"0.590995579957962,0.7938657104969025,0.04080583631992313"
e1f26cb26749d3dba088ba067e553355098e2597,Heart Trail Card Holder,,,,,"Wreath & Garlands & Tinsel,Christmas,Christmas decoration,Party & events",,False,,,,"0.4802562892436981,0.004499999746680396,1.2338327169418335"
e1f6b67461b3994599ea96b5f132c2de4c162ea0,Arbeitsplatte mit Aufkantung,,,,,"Worktops & Splashbacks,Kitchen,Furniture types,Built-in kitchen & Kitchen storage,Storage,Garage & storage",,False,kitchen,,,"2.2000694274902344,0.040066629648208674,0.5010195970535278"
e1f70b4c0af191879fbc3e1a268831c9a9474fd6,Aircon - Ceiling mounted,air_conditioner.n.01,,,,"Heating & Cooling,Architecture,Air conditioning",,False,,,,"0.9503878057003021,0.2300001432496046,0.690000057220459"
e200d2d360b451c90484bf5ce731e476507fa16e,Square White Vases - Large Square Vase,pot_plant.n.01,pot_plant.n.01,potted_plant,plant,potted_plant,,False,,,,"0.1863299086689949,0.26381778717041016,0.2260180488228798"
e202484424755fee568cbcbc45330c6fd46472f1,"Townsend 10' x 14' Handwoven Rug, Charcoal",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"4.267199993133545,0.020000000400614226,3.047999858856201"
e2030f10590d377c812fecb5263df10ff6358ec3,Rho Flip-Top Dining Table,dining_table.n.01,table.n.02,table,support_furniture,"Dining tables,Tables,Dining room furniture,Living room,Furniture types,Dining room,Living room furniture",True,False,"living room,dining room",,,"1.5249707698822021,0.8001389726981074,0.9152851700782776"
e204459fc66073fd8832ec0c5f5f9c018ae2f440,The Colourful Home (Small Book of Home Ideas),book.n.02,book.n.02,book,decor,,,False,,,,"0.19599996507167816,0.022000094875693346,0.21999964863061905"
e20a7e44504c3c98891d6d56d4af6bcc1ad66e22,Set of Tins - Black/White,,,,,"Kitchen sets,Kitchen,Furniture types,Small kitchen storage,Storage,Garage & storage",,True,kitchen,,,"0.2490484118461609,0.17952298964405955,0.11072930321097374"
e20d47940ec1fb39f5cbad2e6bb4fd323303af82,Outdoor Biscayne II Bar Cart,serving_cart.n.01,,,,"Garden tables,Garden furniture,Garden & Outdoor",,False,patio,,,"0.8992215991020203,0.8195541071891768,0.5455244481563568"
e21b96872a1480311934cf1a5b3cc021eb0db386,Berry velvet cushion,throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.43000009655952454,0.32000002695298674,0.30543170869350433"
e21bdd880d7b2406b24073a9e9097cf825a8c151,ProCasa Tre Waschtischmöb./Meuble av.lavabo/Mobile c.lavabo,sink_cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Bathroom basins,Bathroom,__ARTICULATABLE",True,False,bathroom,,,"1.529990553855896,0.5119930803775787,0.5303057432174683"
e21dc22a2636f58337541ef1d9694b414ec93e33,Javier Pendant,pendant_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Pendant lights,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"0.4472358077764511,1.7993986309156753,0.3215264081954956"
e223ba3d7758a2cc688c949ff6688971f4f169fa,Distinguished Framed Print,wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"1.8285752534866333,1.2175188660621643,0.04938265174627348"
e224baea26e7b0fd89874acd6fa7b133e1237980,Azra Photo Frame - 8x10 inches,picture_frame.n.01,picture_frame.n.01,picture_frame,decor,"Photo frames,Accessories,Photo frames & Photo albums",,False,,,,"0.3100243806838989,0.34117641899501905,0.1848491132259369"
e2326f7a62a47565f695fdee881a87c451c92ac2,"Outline Side Table, Black base Nero Marquina Top",end_table.n.01,table.n.02,table,support_furniture,"Side & End tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"0.5018754005432129,0.4509174823760987,0.5018754005432129"
e237c1dfb659e130ac1048cd9fb7249b5094be80,Leather Laundry Basket,hamper.n.02,,,,"Laundry bins & Baskets & Hampers,Accessories,Bathroom,Bathroom accessories,Laundry accessories",,False,bathroom,,,"0.35188692808151245,0.6326555612449738,0.3484739810228348"
e23900a7ab95332b710fc79bbfcc91416e3de1d6,Slatted Blinds,window_blind.n.01,window_blind.n.01,curtain,curtain,,,False,,,,"0.7358272969722748,0.6316933631896973,0.14813870750367653"
e24154474f97c0dfe9e2f6d745c2216a2bebee58,"Twenty-Five Colored Marilyns, 1962 by Andy Warhol",wall_art.n.01,wall_art.n.01,picture,decor,"Posters,Accessories,Art",,False,,vertical,,"0.7918649017810822,0.9960212707519531,0.024999999906867965"
e2441f79ede3e2c30f23a5b37e675c3689c36f75,"Accent Pillow 22X22, Abbott Geo Blue",throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.584601104259491,0.4309758390299976,0.3374890387058258"
e244441476058881bd67d5b165a1988e0ea4e9c5,"Omega Table Lamp, White",table_lamp.n.01,table_lamp.n.01,table_lamp,lighting,"Table lamps,Table lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.2794000059366226,0.5208123326301575,0.2778698056936264"
e24449e3c2ce454a904c6a7011488632a6b1c875,Motion Abstracts 4 - Large,wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"1.4223999977111816,1.7272000312805176,0.0635000020265585"
e2470c29a511a8c9f4937a689ee1b9127974a61b,Tribeca Dining Table,dining_table.n.01,table.n.02,table,support_furniture,"Dining tables,Tables,Dining room furniture,Living room,Furniture types,Dining room,Living room furniture",True,False,"living room,dining room",,,"1.2000441551208496,0.7500092110640253,0.8000003695487976"
e24cb1a2f2c4a167e82e80066b467940ae18bf9f,Barbapapa Night Light - Pink,sofa.n.01,sofa.n.01,couch,seating_furniture,"Kids' nightlights,Kids' room,Kids' lighting,Lighting,Room lighting",,False,kids room,,,"0.12318047136068344,0.18462208119634482,0.12318047136068344"
e25b1dc0669b7a1948b6c000ab4aec0244e37fcc,KOI STOOL,stool.n.01,stool.n.01,stool,seating_furniture,"Stools,Furniture types,Chairs & stools",True,False,,,,"0.4117109775543213,0.42516288177967076,0.41168950498104095"
e26b670c0a6d0f15d0df22cc522a6706e00f8ab3,Rug,rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"3.0,0.019999999552965383,2.0"
e26bc61bb239cfd5baebbe979936f598d90dc736,Bookcase Large Painted,bookcase.n.01,bookcase.n.01,shelves,storage_furniture,"Bookcases,Living room storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage",True,False,living room,,,"0.7599999904632568,0.9300000071525574,0.2600000351667404"
e26bd35821a4e268590e2bd6c3bc2954b6b8b039,FL/Y Pendant,ceiling_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,,,False,,top,,"0.5302781760692596,1.3251541861217377,0.5302781760692596"
e2700538f06c9975336d2a576ffce9ffbd4602b3,,pot_plant.n.01,pot_plant.n.01,potted_plant,plant,"Indoor plants & flowers,Living room,Accessories,Decorative & Living accessories,flower_in_vase",,False,living room,,,"0.2598359137773514,0.4146582888060948,0.28405801951885223"
e27168a25a7f6c85b3d9b1b59f8d947c12230801,Kitchen wall corner cabinet,hanging_cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Kitchen cabinets & Cupboards,Kitchen,Furniture types,Built-in kitchen & Kitchen storage,Storage,Garage & storage,__ARTICULATABLE",True,False,kitchen,vertical,,"0.6465277373790741,0.7501119375228883,0.6460564148146662"
e2734a076694702a2a214f85f99d62426c676a77,Samsung display,television_receiver.n.01,television_receiver.n.01,tv,display,"TVs,Home entertainment",,False,,vertical,,"1.2351000308990479,0.7080000042915344,0.04627214528227344"
e27a6a5a90102f4e67ca2a4161e0134386f8e8f9,Triangular Shade Sail - 5m Triangle,,,,,"Awnings,Garden & Outdoor,Garden structures",,False,outdoor,,,"5.0,2.60778021812439,5.0284740924835205"
e27bd844321a8dff81c1d5895f978ba7742da524,Laki suzani cushions,throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.4185031056404114,0.19125201180577278,0.4043346792459488"
e27eb6626e9ccedc342a14a983e1311a494547b4,Japanese Crab Apple,plant.n.02,,,,Garden & Outdoor,,False,"outdoor,garden",,,"10.477702617645264,10.0025138854985,10.461686134338379"
e27ed6784dfa7881c5d01ab2ed825a2df1e286fd,Ice Cream Fridge Magnets,,,,,"Christmas,Party & events",,False,,,,"0.033665815368294716,0.03272558958269656,0.07746550440788269"
e285909f3131c0e700c1482c269b814f9bf67972,,window_blind.n.01,window_blind.n.01,curtain,curtain,,,False,,,,"0.9990527629852295,0.786338210105896,0.05804620310664177"
e28663b991b80e22ce4fe8c03f088cb851b012d1,"Jackson 10' x 14' Rug, Sage",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"4.267200469970703,0.0199999995529655,3.0480003356933594"
e287e12ce31d87baa7b6faadf574ebd5aae505f0,Wine Glass,glass.n.02,glass.n.02,drinkware,dining_ware,"Wine glasses,Kitchen,Accessories,Kitchen & Dining accessories,Dining room,Glass,Glasses & Barware,Tabletop",,False,"kitchen,dining room",,,"0.08837710320949554,0.15945788599492516,0.08789297193288803"
e28e4250250841cd11fa2e474765b8fce7e85958,Jayde Woven Floor Lamp,floor_lamp.n.01,floor_lamp.n.01,floor_lamp,lighting,"Standing lamps & Floor lamps,Floor lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.5068928897380829,1.624725203611888,0.5068628787994385"
e2928a4b7d6ae07bed4062b518c1f8018be240d1,Costa Outdoor Aluminum Dining Bench,bench.n.01,bench.n.01,bench,seating_furniture,"Garden furniture,Garden & Outdoor",True,False,patio,,,"1.898674488067627,0.9032767290692121,0.6328582763671875"
e293e80f1cb5e051fe40399a884c2b87f28a77a2,"DMHWB367295 - EXTRA HEAVY DUTY WORKBENCH, 1 BOTTOM SHELF, 72 X 36 X 34",workbench.n.01,table.n.02,table,support_furniture,"Tool storage & Belts,Garden & Outdoor,Garden tools,Gardening,DIY,Garage & storage",True,False,,,,"1.828800082206726,0.8614482361565337,0.9144000709056854"
e29fd41ad3961ea2f48e0c27935de496b81bf276,draped curtain,window_curtain.n.01,window_curtain.n.01,curtain,curtain,"Curtains,Accessories,Curtains & Curtain accessories",,False,,,,"2.645519733428955,3.9964805841445923,0.13770774286240356"
e2a05c30c1f8b5cfc1eb74ed13d26e3032b0b3a3,Antirrhinum Karma 50 Plants +20 FREE,flower.n.01,,,,"Pot plants,Garden & Outdoor,Plants,Gardening",,False,"outdoor,garden",,,"0.16312465071678162,0.398198856273666,0.1148361973464489"
e2a365604a32d1002bdb5c41c6d6d7b13a3adb56,Finetime Clock,wall_clock.n.01,wall_clock.n.01,wall_clock,clock,,,False,,vertical,,"0.2988606095314026,0.2988606244325638,0.05000000074505816"
e2a604e63430ed77ea0a52cca9d7533ac6201c72,Olina Outdoor Dining Set Black,dining_area.n.01,,,,"Garden furniture,Garden & Outdoor",True,True,patio,,,"2.528904914855957,0.8480486015096744,1.285772681236267"
e2a82f70229b83e1b270a2535e8dc9d37fce2acf,"Aquazuro kolomkast Avanti 176cm, zwart hoogglans",hanging_cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Bathroom cabinets,Bathroom,__ARTICULATABLE",True,False,bathroom,vertical,,"0.40000003576278687,1.7582578659057617,0.3209741604328155"
e2ab81fd2cbb788e1cc5ef764af59d1aab52c41c,POPPY RUG,rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"2.0,0.00999999969280907,3.0"
e2b781131bcf9aff9b7f8c8b38c1dd8502f0a27e,Aviana Coffee Table,coffee_table.n.01,table.n.02,table,support_furniture,"Coffee tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"1.7272000312805176,0.3810000313836186,1.0160000324249268"
e2b811fc128ab35c043cfcc0b27e02d4bbd945a5,Albion Bunching Pull Up Table,end_table.n.01,table.n.02,table,support_furniture,"Side & End tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"0.3555999994277954,0.558799982070923,0.3555999994277954"
e2b864afaedc066a273e9328d90288c6aba3f989,Helios Chandelier,chandelier.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Chandeliers,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"0.39927399158477783,0.7109782767807009,0.3963628560304642"
e2c38bf812a7e9b3e3b6927ab3fbe44f8a37f382,Porsche Design Service Car,,,,,"Wine coolers,Kitchen,Accessories,Kitchen & Dining accessories,Dining room,Glasses & Barware,Tabletop",,False,"kitchen,dining room",,,"1.5256885290145874,0.7000006126763765,0.8321496546268463"
e2c788b53e83b08b6bf4aa0816fb82ed402cd26f,Stock Car Racer Bed,bed.n.01,bed.n.01,bed,sleeping_furniture,,,False,bedroom,,,"0.7690025568008423,0.5075765984779466,1.4544651508331299"
e2ccbc72bf0fd7d7c0ac172153fa5441393463b8,Reagan Oak Double Dresser,chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Chests of drawers,Bedroom,Living room storage,Bedroom furniture,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"bedroom,living room",,,"1.6141573786735535,0.910063062379777,0.4824620187282562"
e2dced5ca4ac21becfa850bebaad8af4a8063438,"PICTURE, STING RAY",wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"0.6605231761932373,0.7662917375564575,0.026616053655743682"
e2e151d63d805daa33161f1f22356622daeed2d5,Scala Planter Pot - 18x18x18 cms,planter.n.03,,,,"Pots & Planters,Garden & Outdoor,Gardening",,False,"outdoor,garden",,,"0.17719854414463043,0.18012438527491526,0.17719855904579163"
e2e482db368c04670761f413a6e5b5dea0f3fcbe,Bernhardt # Marquesa Nightstand,nightstand.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Bedside tables,Bedroom,Bedroom furniture,Furniture types,__ARTICULATABLE",True,False,bedroom,,,"0.8632675111293793,0.7624023336684331,0.4827556312084198"
e2e4b13a78d3952baa2d6c7cd54cfcc710174e5f,Bonita Soap Dish,soap_dish.n.01,,,,"Soap dishes,Accessories,Bathroom,Bathroom accessories",,False,bathroom,,,"0.11856728792190552,0.030011687427759174,0.11856727302074432"
e2e72c270d6dae987e03d7f2ce4c3e185e51a1fc,Gunnar Queen Bed Gray,double_bed.n.01,bed.n.01,bed,sleeping_furniture,"Queen size beds,Bedroom,Beds,Bedroom furniture,Furniture types,Beds & Bed accessories",,False,bedroom,,,"1.8854979276657104,1.683012826677441,2.0888439416885376"
e2e7cbaa42af3908861dd4e8df74f5471847e1b9,Waschplatz/zone Avance New Led 1500/60/30/60/3T,,,,,"Bathroom vanity units,Bathroom,Bathroom furniture,__ARTICULATABLE",,True,bathroom,vertical,,"1.5004920959472656,1.5187226235866547,0.5803678333759308"
e2eb84f537fd943a9ae1490d7d2b4837ef529614,"Adirondack Two-Seater Bench, Slate",chair.n.01,chair.n.01,chair,seating_furniture,"Garden chairs,Furniture types,Garden furniture,Garden & Outdoor,Chairs,Outdoor chairs,Chairs & stools",True,False,patio,,,"1.3459845185279846,0.8486606118787902,0.8527190983295441"
e2ebacd3b65f905ce91b72c5deadf04cc5e6b570,Artemide Mercury Mini ceiling,pendant_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Pendant lights,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"0.706572949886322,0.5684787960271933,0.706572949886322"
e2f0531cba31ce0f40c15ecff463e9e7f5f606ef,Eucalyptus in Cylinder Vase,pot_plant.n.01,pot_plant.n.01,potted_plant,plant,"Indoor plants & flowers,Living room,Accessories,Decorative & Living accessories,flower_in_vase",,False,living room,,,"0.620866596698761,0.9507144978269935,0.5957316160202026"
e2f243346d7a2c02a492adba3098b3e732417ebf,"ACCENT PILLOW 24X16, AUDREY BLACK",throw_pillow.n.01,cushion.n.03,cushion,decor,"Pillows,Bedroom,Accessories,Bedding & Bed linen,Linens,Beds & Bed accessories,Bed accessories",,False,bedroom,,,"0.6672811508178711,0.2841805804055184,0.233010396361351"
e2fb258d0c591f90f6e63ec30fa0ff25fa17d817,"Mattia Rug 9x12, White",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"3.745516777038574,0.0049999998045677785,2.740000009536743"
e2fc4ce7367b1e8b5a36f3b4fe67b76eef514b82,Camden Painted Bedside Cabinet,nightstand.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Bedside tables,Bedroom,Bedroom furniture,Furniture types,__ARTICULATABLE",True,False,bedroom,,,"0.44999998807907104,0.6100000728549801,0.37810705602169037"
e2fdce05885fe423531c1153ab458cdba42c2e59,Black Library style wooden bookcase with ladder - 3 bay,bookcase.n.01,bookcase.n.01,shelves,storage_furniture,"Bookcases,Living room storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,True,living room,,,"2.4871662855148315,2.3997923881922816,1.0777798295021057"
e2feb988770fa45b6e58493829df5c8f267c8b28,Button Heart in Green - A4 Giclée Print,wall_art.n.01,wall_art.n.01,picture,decor,,,False,,vertical,,"0.20999999344348907,0.30000001192092896,0.0010000000474975515"
e300d942e595a51a1922c758af7a0188ff7a05cc,Three Way Thermostatic Shower Valve,,,,,"Bathroom fittings & Fixtures,Bathroom",,False,bathroom,vertical,,"0.12000000104308128,0.2796695828437805,0.03289679117733618"
e30359735b80ed225da578f66fb6872ab40b27a1,WheelyBug Ladybird Ride-on Toy,plaything.n.01,,,,"Kids' toys,Kids' room,Accessories,Kids' accessories",,False,kids room,,,"0.2320016250014305,0.22635908724755915,0.32379473745822906"
e30598bb70b1aa6472016340ba788b07b6aced9d,"Rose in Pot, Pink",pot_plant.n.01,pot_plant.n.01,potted_plant,plant,"Indoor plants & flowers,Living room,Accessories,Decorative & Living accessories,potted_plant",,False,living room,,,"0.21505502611398697,0.231043715699343,0.23419272154569626"
e30bb09fbbcc21a9047e05f1fe05fe4229907612,Tremont 4 Drawer File,,,,,"Filing cabinets,Office,Home office furniture,__ARTICULATABLE",,False,office,,,"0.546812504529953,1.5356869969400577,0.5145421624183655"
e310629754396b0366b5017c4ad7292834f58cfb,"""Hot Bath 25 Cents"" Antique Style Metal Wall Sign",wall_sign.n.01,,,,"Wall plaques & Signs,Living room,Accessories,Decorative & Living accessories,Kitchen & Dining accessories",,False,living room,vertical,,"0.19998368620872498,0.3316032439470291,0.016327657491602917"
e313fdf099c0f6d65fcd60afbfca8accb75f336f,Loloi # Charlotte Rug,rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"1.5240000486373901,0.019999999552965417,2.2860000133514404"
e3154edfd261e32dee5044020705dba13f5e4000,,,,,,"Decorative accessories,Accessories",,False,,,,"0.40878167748451233,0.02494230003291875,0.14828946441411972"
